rrn,fraud_label,anomaly_score
YTEY2KOUNECA,False,0.010153746281833465
TRMVQS4NOOEQ,False,0.05379663013204028
44OGHVN7UNMA,False,0.023627514446627196
VGTL7DHPX2MQ,False,0.00532076623978589
IFLB5VOFKSIA,False,0.009085958440428421
AH2J47566CTA,False,0.047940483446131
OAYO63AE2SOQ,False,0.034718446748226606
M27DWB54WGQA,False,0.017689024427478273
KUHJ4Z2EKQ7Q,False,-0.010446940339595645
D4D62J32W7GQ,False,-0.07919547904104801
WHJKURYNJ52A,False,0.037914467925440176
2HG3NT4F2JSA,False,0.014151718979514005
B5QX7XFHZZGA,False,0.057209343783498956
E75YYN6KSC4Q,False,0.01127102281722625
VMDJW5UT3RHA,False,0.0532187256085514
SFHHG46ZJZ7A,False,0.056554122720509914
Z5DHZLYAZXGQ,False,0.00571131514810469
OCJY6IXA6MOA,False,0.04451335176902754
EV7LJ7YI4YVQ,False,0.009759232170340915
BAOFAOAUHISA,False,0.007076797216498898
MSMHCSGJJ42Q,False,0.00958528383236451
Z7QBPNS7JDUQ,False,0.048875255152560415
2W7PBYKJZEOQ,False,0.04323662738297246
IFHOM64XN3WA,False,-0.009648762762519969
3WPG2D2ES4GQ,False,0.032691286915816964
3U226KPEKHFQ,False,0.03920316285833514
E3KJH2WWMUIA,False,0.04182715498507217
ACDAZIK5CA7Q,False,0.03224609294463243
NM5FPCDGTK3A,False,0.03470249481972343
UNGHYRE6HUHQ,False,0.04075025752606287
FUWPLWI4RWLQ,False,-0.06050552987795815
P4DSGD2KBADA,False,-0.07039952960560475
4DFTY7IR2JLQ,False,-0.0903829418607473
UWS7NNBA2I7Q,False,-0.1906777521129534
4WM2UDV54GKQ,False,-0.06968196717029013
C6VRRMFXBKHQ,False,0.041536185490153865
JURRFWCDSFHQ,False,0.05636470867489202
AO5TUEIVRMMA,False,0.061727936359796176
ILUXFA7P3MAQ,False,-0.0609357487571594
FTILMFOB4RNQ,False,-0.023597129085248858
JEJPJG3OWFAA,False,-0.08783399812929266
WPI5ZEYMC2TQ,False,-0.004580344128012281
HSYUFX5PEM3A,False,-0.0009668504861668481
HHF4LRWATT5A,False,0.032669719931306074
5X3FRMIRCAOQ,False,0.035130507776182596
SZKEKF5LC7LQ,False,0.03661473354975875
QPBYH2GIJ3GQ,False,0.0023131958768978778
5OSZS7OPODKA,False,0.03279759003901511
FUNGJWOO3MSQ,False,0.03629011402514615
E4CMIXPEE5LQ,False,0.024133099301007988
BVXJAF56OZHQ,False,-0.06226829976121201
BA35A6XS47OA,False,-0.09051465508765094
GXL6QCNMYZSQ,False,-0.011136893112558555
C4ZKW6DBDYPA,False,-0.05946832621312098
SEZPKWVM5OBQ,False,-0.07059385063023244
F5DNY4UFXTEQ,False,-0.06178632425826641
3EIKWARDS5QA,False,-0.08041117417056848
PI2JEOY7P44A,False,-0.07716758007043295
6EAU3VHFH6IQ,False,-0.07547116585314967
FWAONCYRIDXQ,False,-0.0844164666199852
VTPI7UA4G66Q,False,-0.06452396859266746
Q4JVWBGUEYVQ,False,-0.09123176041765652
I25B6TXW3DJQ,False,-0.07139345250866208
26HMVCWXLHEQ,False,-0.08075532609649089
DHTKEYPCLSVA,False,-0.005350223311559599
E65WKGVAJN4Q,False,-0.014265085844594572
ITCDJDIM4N7A,False,-0.05041057770812146
VMYQY6WXB7GA,False,-0.0928811703059837
7O5P4DIIB3AA,False,-0.007926247782002072
NZXISEIWRYFA,False,-0.010035090207738795
GGJTCQ4ZHFRA,False,-0.03266118678833835
BAGXWXJA5C6A,False,-0.009055263450160556
OCHZYEJNJ36A,False,-0.013621011613023482
ON26S2PLVR2A,False,-0.013692550855884889
GYWI63M3ZSLQ,False,0.0061274358635389214
44BPUINMKEPQ,False,0.00990219053426361
YOZMC26SXTSA,False,-0.0734218492897109
NIA5VWH6CJHQ,False,-0.07096277314480631
CRQJQAKQFQNQ,False,-0.08018685494141603
S4XJGTRP6EVA,False,-0.06848534516290167
ABPTUFK7GWIA,False,-0.08175805975295586
RGT67T5VTPAA,False,-0.08038818472473636
TXIZTVAFT2MQ,False,0.04805983117323975
TAOON2XT4S4Q,False,-0.07942451592658245
UAP24MQR56UQ,False,-0.05357864446976773
K3NOFZXWSOCQ,False,-0.10515427790053417
U2FKAP7KDYRQ,False,0.021593628941969645
QO2MZRKH5LLQ,False,0.0223241002748375
W5BPUV5BYYDQ,False,0.011312113176879857
WJ7DEOOW6RUA,False,0.048575512007822785
253R4ZPZPPHA,False,0.048778585813565034
JCMZBA2CI3GA,False,-0.07550475067851109
SVVEAONIBSEQ,False,-0.07932806445411927
Y7FISHVIDNSQ,False,-0.09862022278166499
QVPZCGLMHUEA,False,-0.08135322677212392
JXB542KNBCOA,False,-0.08747823137237981
EDE5FZXCIRCA,False,0.01942642943938666
TKJLIAY37MQQ,False,0.00431556338454514
GEVSTXJ3MXUA,False,0.0023473462582711546
XCGLQNGHECEQ,False,-0.002042435256942643
2UNQDNYCXVUQ,False,0.043508365884040334
UH66IDTIHQ5A,False,0.006037161172009364
IJJL6XRHVHQA,False,-0.053147804948150246
JU7PUT7BL5RA,False,-0.058858047574303185
UMZ6ELYCHQ3Q,False,-0.06361941055059722
ENCKKEU6YQWA,False,-0.078979353383201
YTFHWU3PUYFQ,False,-0.08761081378224461
UUO3Y2Z3QJ3A,False,-0.05223998410574077
UVJYECR6YC4A,False,0.0038790122961782636
FUR6HT3VKG7A,False,0.0015610667008869594
FN3CGSP224EA,False,0.004897198596364449
Q7F3SRK5C5AA,False,-0.03144586863333637
VSJGJAKXIKGQ,False,0.033451771450269896
QKCT5K2SXORQ,False,0.039158305635455526
XNAXFQXFTKAA,False,-0.08302045995101254
JSWV765WVWVQ,False,-0.05450880075228631
6GTHZ3WCGM7Q,False,0.03537867133772166
63ZRTRM3EAKA,False,-0.09919476852349601
P4623C6KNZ5A,False,-0.06130766247948444
CBXTH4DVUYRQ,False,-0.05972865239584718
O2R3ZSJTEBDQ,False,-0.09092937594482259
BS7Y5RDKTXMQ,False,-0.1012122802092355
T4RAXXMGF7VA,False,-0.09759545029005073
P3LEPKPEKFEQ,False,0.0026951380418823723
SRQNXVWZCVIQ,False,0.03405087500742532
WTJ5SGGDLZZA,False,0.004612749309485797
3XE2SKJF6RDA,False,0.010269107510431474
COUE27SPZB4A,False,-0.13855327390491184
3VPWF7E7BIXA,False,-0.04516613425524113
VMRSNJYBNU5Q,False,0.10629811754818547
RXIRDXEVYHCQ,False,0.11182634126989677
L5XU5RJKCJ6Q,False,-0.06168497642191245
R6C42XGPJKDA,False,-0.09919476852349601
2EIHGPE62C5A,False,0.019386583552147563
D4BYEJITSL6A,False,0.06002448539706845
KGQA2O3BL42Q,False,0.013878535349698295
LGD4VRET3XPQ,False,0.021809775708281243
YUXVS3G2SSEA,False,0.003695770862042147
26I5QAWS5ZXQ,False,0.034489961803064184
VU6MNOD7SDIA,False,0.029664703278489024
IEZ7MTTDM2MQ,False,0.026736768692189994
KCVKSNJMIQNQ,False,-0.061890591283678964
WVROX3PKIIGA,False,-0.06765108749171539
TMCLQX63ZNBA,False,0.040297919529319604
WULEAREILJLA,False,-0.07802311028310599
ETE7ZD46GXUA,False,-0.04594321183279276
GPDHCCN2EPJQ,False,0.019201524390690283
7UFK47G2ZLHA,False,0.04042107554784291
BOLDXKUAP5SA,False,0.023660977784032755
A52ZXAW5TRCQ,False,0.0361509730334959
4ONFVJQDBDJQ,False,0.008420330260390352
T7GJPOULMJIQ,False,-0.07468607900573981
QOUN3W7FW5YA,False,-0.0996138032407275
SPZSPKDR6ELQ,False,-0.024088907524213943
NQT5DXWF7UWA,False,-0.0653109458930276
63HG4OL4H5KQ,False,-0.0310999467163508
ZGPBCOW7VWOQ,False,-0.030743319187606366
555W6TT6FFGA,False,-0.018199379824107187
7YV3AMJFXNXA,False,0.03126442332715229
APLHXB27PD7A,False,0.029478393149031057
TA2OQ2A5ORCA,False,0.054883544411746366
YKZB3UZSE3PA,False,-0.07265950125605053
7MYXWEACQRWA,False,0.018073812934627453
OJSTVDJH52FA,False,-0.06772177662748785
S47TXUDACSYQ,False,-0.0834124694459159
POCUJQAZE5CA,False,-0.08764678395659692
GGHGDV2PKU4Q,False,0.03317322959561553
T7Y635RUW4AQ,False,0.04671196916755821
D3WFSUBTH53Q,False,-0.11797258933001692
IKU6IQFISMMA,False,0.046209342402416975
PU6PW3O5QNTQ,False,0.05876523004947182
4WT623FKQNFA,False,0.006950355674829267
ZTZ5Q7V5RP2Q,False,0.003290091682316476
3BHKBYJHNX6A,False,-0.012408063062519237
VGIS6CDMVOZA,False,0.04597257475306393
ZZ2UTCTSDJUQ,False,-0.04125215707774205
X3D6LRJECXFA,False,-0.005300876258364784
Q4K5V6Z3YPCA,False,0.047450164698406294
VAGCHJE5PY3A,False,0.009595053369792772
K3KOGF2BEQ2Q,False,-0.029457770632785485
TSM6CNCWOMVQ,False,-0.037350389692271724
Y2UUJAWMHUKQ,False,-0.07226460635157644
7HZORAXWRP4A,False,-0.07642495442128355
GVBCC3S4Q67A,False,-0.03774994683614791
6SIYZAYQ2J4Q,False,0.04156106135465826
QRLOGYC6TXFA,False,0.03992773679285755
MBQSYOET5IYA,True,0.041753153381788144
SYV34OYYUOSA,True,0.04098221035937838
2MLHRDH2JQFQ,True,-0.01116543758904115
BOQJISGZDMGA,True,0.03312809790528087
PRCZWP3Z6M7A,True,-0.0856329519132299
HWEVP6TKVVBA,True,-0.022670593296158892
3ATY2C2TODWA,True,0.02384637639863263
BPNLWHZAX4OA,True,-0.08621648202368276
V2W5NVPMCYBQ,True,0.04881531039927478
SQ45DLUVJWSA,True,-0.033765073904227394
2GKIQFZ6ES5Q,True,-0.05311638456086071
MHA2VSYVGNNQ,True,-0.03116101999259452
I4S5YP5EHOIQ,True,-0.12843362243013073
QO6B7NRK42MQ,True,-0.08869109694545224
F7HWCKTFBABA,True,-0.08869109694545224
LLJNZMINCIFA,True,-0.09808459858645951
CV3L2ZGFUGAA,True,-0.05122605416724718
K6MALKZIBDFA,True,-0.053930731943729604
RFM2VFHFCO6Q,True,-0.07614270060102396
BD3INYECOCCQ,True,-0.08319092133789613
HJPSXFGVMH7Q,True,-0.1083935585394677
2GWY4Q5KARSQ,True,-0.004613825955393225
L4EVA6XGLULQ,True,-0.12582384753397086
FJZU7HJF2IPA,True,0.0227443873255036
M6EZYJTCG5AQ,True,0.019913243331565855
QAYSVY2XWGCQ,True,-0.10989873629468855
DMKXDBDM4SKA,True,-0.10856177363917446
B4EFUK55IAYQ,True,-0.10296480845344741
5I6ODSYV43WQ,True,-0.12159573495389259
7Y6PWX5KWNHQ,True,-0.11971282445740822
7R47OJ6VPXTQ,True,-0.11780048739833521
DMXNACCUBQRQ,True,-0.08529745027793695
4PUS3OKSEQVA,True,-0.126062571592171
WBRHOCQSUYCQ,True,-0.11736651938710757
4NVJBRRT22CQ,True,0.0022669058221821414
JSHAJQJ7DCXQ,True,-0.02359647440787621
XHP3TRD3GJFQ,True,-0.013871746689164632
3NWF2QN7P7ZA,True,-0.010772160973806455
NSROWX47OGFQ,True,0.06174750447329508
U25BIYDCUF6Q,True,0.06914680904665654
XRBXDBZ7S27Q,True,0.0453486830804018
7SDCZYYYCTGA,True,-0.06730714203145688
PSTHLNRE6XOA,True,-0.05117108990830527
73S3E7GAW3UA,True,-0.02589855183882589
JOF4EJEIHRXQ,True,0.012485372253332794
OJW4GWUN7FPA,True,0.03457252260742466
VLOMIGEYBLGQ,True,0.04295639026961312
URW2XJE3SZAQ,True,-0.10380782537572492
V4CFGZEEGSZQ,True,-0.10304302857351305
DM2RK3S5HUWQ,True,0.0653228190223859
QYI4KQFQXIWA,True,-0.09007907501452422
3NCH4SKHTATA,True,-0.04255250899238322
HFER43KTJ37Q,True,-0.06911905422409742
EUW4V5CAK4WA,True,-0.13627858111614494
XQIJBCOB457Q,True,-0.07433762857833687
M3DNALHG435Q,True,-0.08208923744991031
QIT3JVKR533A,True,-0.04344163208525825
3XFZECCXQE7A,True,-0.010460719295689425
F4MNFX43XP3Q,True,-0.10464736489770182
OTDHIKJXA3XQ,True,-0.13943002157481715
ULB23CBU4IFQ,True,-0.11422162750152881
CJYY2UIHIURQ,True,-0.03394968233595347
Q5IVTSEYMYPQ,True,-0.02111637727115573
7X57QRFRVGIA,True,-0.05311461194641803
FNGJPLWSFZGA,True,-0.03705747746603533
DXMTU2HE2EPQ,True,-0.07857570115684892
DXWU26T6QWNQ,True,0.09142666514124453
RCBJUCHWEJ3Q,True,0.002090816130403128
ILYRVVO73GWA,True,-0.12674954675987588
3FFOWEHYZC2Q,True,0.15052872509152382
RC6UKBIRURQA,True,0.1491494567738476
NLDKQGB2JL7A,True,-0.03656606156120573
N3WVAYWVJSHQ,True,-0.0417748638750422
RLEVJGJ4N6EA,True,0.08492804744841798
GXWKQJKC4NOQ,True,-0.038292835578523865
HDPQLCWWF6MQ,True,-0.10385602606800298
PNJCI2ZWVVIA,True,0.03623831480421652
JEVY2HTH2RLA,True,-0.04573210375096165
DZICQRIOGQ3Q,True,0.018768131454210024
7WIWOKPLMOQQ,True,-0.11044578305436542
M6TJC5BA74PA,True,0.05116103946419237
2JXDZ3D2W3UQ,True,-0.049714254262275215
AAAU7B23PPLQ,True,-0.07979058422721447
AEUHMIUIHLSQ,True,-0.04877578397572363
MKBXY4RTZEFA,True,-0.035398562226813535
RO7MMC2JELSA,True,-0.082420285402442
LFN6GK5NKB6A,True,-0.041582215040850856
HFI3FC5BYHZA,True,0.005564217280813244
IGOCR4JIFQ4A,True,0.05240793521925019
WCSGHKYDC2VQ,True,0.05036218760621369
JTZQUHGEVXGA,True,-0.05293925426996032
SYBPDNES7CWQ,True,0.059976502784759245
2WF4PUIZKAZA,True,-0.085654270860481
ILL2UD4G745A,True,-0.08085651909929553
HM7EMWJWFBBQ,True,-0.038350824159693875
6VNBPNKSDVWQ,True,-0.07969751029554178
5N37FSNIO7EA,True,0.04243708820505354
4W7E2BYO7FNA,True,-0.05278354821667569
D6O5XHRNVM4A,True,-0.022326902545847627
4W35NW6735JQ,True,-0.05427241720114023
MLOT23VI37LA,True,-0.043203380594440455
STPP6XYH4RMQ,True,-0.04755999055157595
5V55ATK24A5A,True,-0.03344228812559752
IWWLO7OQ553A,True,-0.009600409428764
XHUFILZBFLFQ,True,0.036885806019780365
JJLAHKBCAOZQ,True,0.07176251371685882
PLINKK3QSQ2Q,True,-0.05836317123268914
NBHWEJ5E4B6Q,True,-0.06070718605482811
QR72XPXNXZ6A,True,0.0252467079353777
CBHRVEVROJOQ,True,0.07269142111637406
W4GUTX4PBBKQ,True,0.06769540928576534
WRYEPJWIGBBQ,True,0.06531977314934756
KM5IKD6WTONQ,True,-0.038927729844594416
ZNTOHRGDTGGQ,True,-0.17202234196517713
EKRWXJOV226Q,True,-0.11482220108588242
OERUTDCI35ZQ,True,-0.1304078389633651
CGVUOC4NMUXA,True,-0.07649665229516261
EIXMQ5YX5PFA,True,0.051391372206611885
S6PNJ6K3AJTA,True,0.021777144309025442
OEUPTDLACQFA,True,0.04601798579764338
AYBVR2I3XOIA,True,0.06597584743430562
YAYO2C2ZJDYA,True,0.053839705112570635
FLCAO5YC2PJQ,True,0.0710241990816225
SUJIMQ32J72Q,True,0.07013817516749143
NRNMIE4QR4HA,True,-0.08304882038877676
4NBDNU7RPB7Q,True,-0.07550497039590504
NLKVIU4GNV3A,True,-0.07986372071235298
N6J7P6XOQNRQ,True,-0.08544970605152086
2S444OHQUEIA,True,-0.0006051568867933566
EOCJQFIKPABQ,True,0.06688939179313091
2QY4NEAWNR2Q,True,-0.06688753051998347
JZ33V3XKEQMA,True,-0.09529027697021503
RFO6WB46KI3A,True,-0.08260172895550494
PJZ5GMCR4EWQ,True,-0.01768326379282875
6JPYMUVGJJSA,True,-0.05859499237642368
MWLLJVDANLIA,True,0.022829104787149113
IM3HMMPVR3OA,True,0.04354010429411964
PC2RKQ43WRVQ,True,0.05840377603804542
GTCW27RVGVIA,True,-0.04133617050546884
G6HSLOALANMQ,True,-0.0975011269250961
V6GDX6C7NAPQ,True,-0.1775640892163523
6IHG4IS4ISMA,True,-0.050809190909002766
OTR4MCC4VCDQ,True,-0.042620157766501465
P7R72PMIVIUQ,True,-0.1113030900273641
MX54SJ67CU6A,True,-0.00792489891242848
G5IPL3H5KOVA,True,-0.03563795693577693
XT6H7DYL2VJA,True,0.045961112599520904
YV35XPU3WJSA,True,0.07993248799200747
UMSC5KZRIPGA,True,-0.07815186243484734
LUFLPHUZGBIA,True,-0.09772010228587619
FN5QPTGBRBZA,True,-0.059494089300482667
CV4DRFGOHGCA,True,0.028499366624940847
EQPNJUWJPUWQ,True,0.06712005882656391
VLMJI57AZT5Q,True,0.07093182291519312
TF5LJC2M63FA,True,0.06794352122184322
3JMPHTL7WXCQ,True,-0.08284417361694435
WXP5GRZWKFWA,True,-0.09667682127456062
5E65IX7ANQXQ,True,0.04223524193678718
L22EJ5BWRXAQ,True,-0.0943480093399715
YT34NWWHVQPA,True,-0.09241664405435907
JQ7UEGYGDZVQ,True,-0.1071995305024403
M5GQ3YJXBJSA,True,-0.10835073291853697
UVIU3VJDAQBQ,True,-0.16168896333282295
WLVB74YJJFFA,True,-0.1529660027108775
H5IQAFZ4ZRTA,True,-0.11367178106244974
72DPM3NHJVMQ,True,-0.12062351481534522
CU56H6GBAZ4Q,True,-0.12055543406258712
LG5PPDH75TDQ,True,-0.10731590808336838
AW7VLFVBTCFQ,True,-0.13920288006419484
Q4MOS3TCBTJQ,True,-0.12928921249454545
ZPY23PEOTN7A,True,0.009245488764878906
B7VJ4H7JEKDA,True,0.02000119085815566
OH6ZMBRERGVQ,True,0.018221377144569673
YIALCQ4Z224A,True,0.019961042348376312
IFNKKI6A4JMA,True,0.02089493626202571
EATBHJNJOBGA,True,0.014482601262978734
PWWZ7D5CIADQ,True,-0.029329012965184476
WNGMQS6GPSEQ,True,0.07243110123488827
NSDJILZONBHQ,True,-0.17879071843142275
ADC66MPWHLYQ,True,-0.09561283812890459
DPMLGLUGPVMQ,True,0.056817783651366915
IN6Y5VNQVE6A,True,-0.08389229601402343
JSEXYKA7VJVA,True,-0.1269051387318721
DXCSU5ILNV5A,True,0.07311427442305224
52KANCQ4LAYA,True,0.021659965090534916
ZORFCF5XYOPQ,True,0.021745741890807524
FRPABM2CABFQ,True,0.07225511429967152
BFTB5OVTO7TQ,True,0.07684806085351653
5GPBGGPXT24Q,True,-0.008108751228793232
LPURDAACZK7A,True,-0.02576064457932631
UK7Y3ALOA5HQ,True,0.012871326171800257
XBEOURSZIJUA,True,0.0034173491424192015
EGVGT3F47K2A,True,-0.010772160973806455
PRTVQJG57R4A,True,0.07351638322037535
3G7DP46K3NCA,True,-0.08046540364040483
SEWE2GGKJWNQ,True,0.07737954590187796
WQEEVKYNNFHA,True,0.06378913480745907
JPIIAHTQCHXA,True,-0.07944027996570374
B33AG74FCE3A,True,0.07188689785220287
LUOUWBVHXDXA,True,-0.0595249311510852
5PSYXARHXFCA,True,0.061022362448526324
TQEQHGEBPGGA,True,-0.07849610447290928
M5HDGM625E6Q,True,-0.15136123421084696
AYFIZ6VOTVAA,True,-0.09446290480732483
NVWPPJJLCEVA,True,-0.044973726248957624
KUGGZ37LNROQ,True,0.030599292611861673
OYPXXV7TULVA,True,-0.013757274394846919
TONFXXAG5FAQ,True,-0.07027438784813184
VDJGIOL2FOYA,True,-0.009684902083039126
PBG2QZGVSNLA,True,0.03621207733173931
5YFD6GKOXPTQ,True,0.057105584862243264
GEU2ZXL67TDA,True,-0.06085551251399196
4T4GT543MR2A,True,0.07485957169895396
G2CGNQ6AFGJA,True,0.04431328788129618
DEP3NK6P32WA,True,-0.08528794914141408
5UL6MGRLVLAA,True,-0.09730156675023299
PRA7SLYMXEBQ,True,-0.18607637155142603
