rrn,anomaly_score
LIKLXGQQS4OQ,0.10068369420172746
QEEHO52QGSQA,0.13544266821102252
XRFGLHJ2IN4Q,0.15120383378643876
DYZFGMSA227A,0.08633827793283855
NLO5MAFSKDHA,0.12390983300714803
YCMRKTS2GX6A,0.14835213633100808
PVM2LGNLCJZA,0.08759228272197783
2FQTOP63I5EQ,0.08140480382272669
UJFPKEXHVWSQ,0.08558255827457723
WCTIQLYMTXAQ,0.1365521954934561
SVDGKJ4DNB3Q,0.13901586925970527
C24LF65CYULQ,0.08140480382272669
FUCBGMCHHPJQ,0.08753467238685958
IEYEE6LUW37A,0.06953537360004897
ZUAB74LOOJNQ,0.09708329721985715
5QDDHLBNQIKA,0.12154540281565218
VPF4XAQME23A,0.08710308160360125
2PY5L2YV6FCQ,0.06953537360004897
3IWUKPPT64HQ,0.15066024227870656
CV5TFXKWPHWA,0.08552466456866914
RO5BE6JO7NSQ,0.053754832545083175
ZBX4QL2237LA,0.13564024812097464
VSOBFFDRIVCA,0.06953537360004897
2T5U2DZMRPDA,0.10048222718300548
ABGDSSVEDVPA,0.13304767620051522
KXWE6UIZT7DQ,0.12061281875069674
7EIXVQP3MTQQ,0.06953537360004897
GVQZ2LB6PBJQ,0.051787777265269286
4K66M3TEW5RQ,0.09143309395557214
NCB54VUPW2LQ,0.06953537360004897
DMSXFRBAZQSQ,0.04658868175973163
NKQVFOC25HIA,0.08580241216896678
BSDTFGXLGV7Q,0.12395493529653479
5HQHMHHGMTUA,0.14556255453466704
OLUD2NYYKDTQ,0.07066360300055452
SOZLIPMS4ADQ,0.03547920993249487
24VIL36OILEQ,0.15292901388033037
AB2GLWGB6HLA,0.09582101378570812
BU4QARTMT4EA,0.09143309395557214
356Y2N6IGCNQ,0.11839784347030868
N73LGMRJKSEA,-0.07161602563045338
UP6MLKYYEM7Q,0.1284314929192784
MTFDUI3WAVGQ,-0.05140202030406099
RV355J7SB6LQ,0.1355640813304022
Y5WLVL6I6J3A,0.12044669479224601
YGWZO5D6EBUA,0.07197985229185566
2NJLYGGTQLHA,0.14857951117389656
EKTJQ6BKVYXA,0.15286494889410013
5D5PGQVKBDCQ,0.11683846923902336
LVOUH3PZHIQQ,0.04830268667892518
USOXQVGPEX7Q,0.13527993865776
MQ3Q2HJ63VHA,0.15220981011959267
GT34GT53M42A,0.1387240651120698
G4CTC7XZHB5A,0.07099508838392676
VSBGELIAOF3A,0.14652874310013458
4Q24NZMMBRTA,0.06881770637742674
JZEUY5QKBITQ,0.1473002214278336
IL3CEUQUA7OA,0.14648643713829324
V7A3JAKDC7KA,0.12889595924453945
UIVDFZKN5PPQ,0.0957747581784788
MLQW7N6WRGUA,-0.049008499973663466
FBWVMXMVY2QQ,0.06661076120901682
5OLZ4OSXHR3Q,0.14704815781091618
RCD3FIEHRCWA,0.10542173911793695
GZK2DJ3RP3FA,0.0738317983590937
CKV2KPORFXDA,0.04352965719992691
5XJFJ4UIEBKA,0.02131524015566577
DH7UWJ4IGXQQ,0.1459382186335197
2ESVMARB5SIA,-0.04194205157697867
ZPEUMJKT2COQ,0.13714628925735373
V72S4TRMSSRQ,0.146126343717975
IDKLGJQ76WFA,0.13488112011715525
URDGJCKQQPMQ,0.1529910616162206
LHJ56OI7BBNA,0.1529910616162206
K4ACQK3XOCAA,0.13370381884071697
UMYNPLMEC74A,0.14752377228008373
4P6EE7QZIWSQ,0.11458461788336899
XI3TEIQ2CKCA,0.13571057797132852
IBD7ATSXDDHA,0.09735354382222028
PPHE5GNQRQFA,0.016279585983521583
XZYHKMNIBX3A,0.12412655466845329
UKVORXYAOYSQ,0.0626895686761908
B36UPWRLKPIA,0.12256312666255925
Q2IDG3KN2FZQ,0.1434257866341222
LWS75GFKYLGQ,0.14568938080726362
ZEGLKKZRR4VQ,0.14520926536816137
6OJKY4RREAFA,0.15537227640738188
KS6MV7NK5LNA,0.1361348342011633
ZR5LKQHNE2MQ,0.142164934746554
562NNYQQAQMA,0.13856294143757686
5FIYHLVQJQLQ,0.13074868803981166
MWNNYTZ3VN6A,0.09180068698421512
JGPYPO4CU3XQ,0.10593258899270497
D7OXV5T3GNRA,0.08356469241040537
SIVTHU47BA2Q,0.14383053402304335
YYOCKTHTG2CA,0.15062344170135772
TYP46PGKX4KA,0.11632839410318174
ALOXA7N5GIQA,0.11579039919283912
HS5R7SMB6Z5Q,0.1526746459560272
AUA3A44LON5Q,0.13440328605251306
25QLBGFC5FVA,0.1345350978528354
GEZVCTAWNQ6A,0.09526788618785259
6BCFTJQNYRSQ,0.1322175212406005
VKJUQHNOOVRQ,0.1038350072300821
ITIWEKJ7S3RA,0.15198977947467007
DDTSVJCJHBFQ,0.14083349417258478
X2DWAFQ254LQ,0.1436237642938777
ATWTGPJOGCMQ,0.14230947206848504
6YDIINF3UGZA,0.0965869132320088
E4U32LTWM7LQ,0.10078152014411534
AUD63IFQ4G2A,0.07099508838392676
ETPQQJ6NYQEQ,0.13874450383400755
K4LZ4HTLLMOA,0.12865874383041842
MPT7XTIZMBBA,0.08708267235479705
CTO7TWIYY4DQ,0.13357225618236646
N2GSWCS3X2IA,0.13694682037391387
RRTCAFWCL27A,0.04424735942026309
EDQ4GTEOZNVQ,0.07099508838392676
4HSCPCNBFMXA,0.08478427000013106
IDHDL63UREUQ,-0.018106119800624654
BXWNK4CTRBZA,0.07342603545031645
6C6GZ76AOHHA,0.05057409676611607
G3DEUONPK2RA,0.1480376293441188
H7M4H5RC7D5Q,0.1099869784857126
TADFQCEYEAFQ,0.12172547363424735
UVK63AICMJFQ,0.0885322167555781
DHSFS75RKMSQ,-0.11818534476310999
C33XV3YHACKQ,0.13915598683032837
DIIV5RB4NE2A,0.05783012335943444
VBV22N5KYV7A,0.11891473824431209
HLV3WSPTIOEQ,0.10858163003721166
I5CRT3J6YQBA,0.13489365475962928
272TXUE5N4PA,0.13530091480103473
O572MBC3ZKNQ,0.11833888527842179
74XTQQJHQW4Q,0.12737785461903744
UYFEHGA774NA,0.14719747867659588
RRYJ3KNJZVPA,0.08084316588707297
NFAGWGFUTVHQ,0.06145410560705444
Z35GAMMFQ5NA,0.14496567154347528
25XGFN44DLVQ,0.1344604639134917
YOYPRVZ6TJ4Q,0.08084316588707297
TBPL6OQXYAYQ,0.12751432800888401
G7KC45O2XRHA,0.06522034022636042
WSGFVGSUZLDA,0.07196944573394676
S5B44WGR3DTA,0.1379166458290817
YOEL7CXNGGKQ,0.047911215891596914
375KNJR6TAVA,0.09775015247161145
ZPMLGIRBKOSQ,0.14823563711641108
EXXTOL2A4Y2Q,0.11833888527842179
KQ2QLS3TJZ6Q,0.09969525229376242
CIBEA5AJKBOA,0.15704148022096126
EWKXJNWNY6ZA,0.038607435175026295
PHDPSF7CMPGA,-0.05572184054135737
CWDRZ4BLRG5A,0.1346953131064581
KRMYBYDMWLNQ,0.09020256496037377
42XBGX7U6OVA,0.15934268658718992
AWBHISIUIS6Q,0.04023089307163086
2QYQYLJNNDGA,0.15661655567688576
6I7QBNDDWPTA,0.1573498352608465
FGYJE6LXH4JA,0.1436580387624577
MQZ6WPKWYL6A,0.09704470403678761
VMDTQ3NX3BJQ,0.14166601045184207
JDVPI6DECUQQ,0.11935233003682516
MDWSMYATQ2SA,0.14719747867659588
EXG57DFTLTVA,0.10328485257561237
MZVLYZSME53A,0.10303141793598586
QL43XQ43B32A,0.08156624906970672
JGNEIIY4Y5UA,0.0387103956435918
VYFO4MZ7D7PQ,0.07591854758263594
W43NLFH7KR3A,0.11073636723875396
CDO5SF2MAGCA,0.08080182191994728
QLDQ654SQFHQ,0.1470920502578938
OYCIOR7BK7OA,0.10040878553204236
NDLGIKJTSPAA,-0.034451842181032755
N3S6ZXLDDIJQ,0.13686743164607584
5I3LZYORYNSQ,0.14719747867659588
EPWFBJE5HG2Q,0.0626729397193147
4P6OU573HB3Q,0.13535511917337056
JZQPKVBCBATA,0.13654227701283916
FBLIHP45H3DQ,0.11340086664120758
RW3JOMF44PZA,0.09784717204610588
W2YN37VKYZJA,0.0903328046681855
4HHRKITOJDUA,0.13220947108449493
365U4CV3Y4OQ,0.08614554904732485
FQZYQZL4I7GQ,0.13466414127522558
6AJUFTRXEAIA,0.0923569181702652
3PSA4MEKNVUQ,0.11994168028977736
GZUH5AAVVSEQ,0.004723425319093644
CRTNSZYBDWYA,0.004723425319093644
AFEBBGR2ACIQ,0.1357038283993368
6W2IYUEONHAA,0.09401667957170379
2EW7I3AJ2MBA,0.017620888978746863
NU6IT2LFAO3Q,0.11710229449555659
P7W2HOGPAWGA,-0.04305880020079694
VXTWM2VGP4CQ,0.12207616591667969
FM5HYGASU24A,0.06953537360004897
37Z3KHY7GNRA,0.13128882707288453
FXO6B7Y7U3FQ,0.1277599988946964
GBLQUHPW4ZQA,0.1281127483110166
Z3OB43R2NXNA,0.12686521189391436
3ALCF3ZKKMGA,0.13602792403565855
BNMNGQNSIHFA,0.12226303901633762
ZPAUVUU7CODA,0.1470920502578938
JFAMH4OZ774Q,0.14617708185916894
PSQNSNSWLH4A,0.1507376988485844
26ADWDXYJ5DA,0.11847174836011454
YJUC5M7LQAUA,0.12495956331196484
E4E4YZDFFXSA,0.14315982632286967
3B42RBMO4F2Q,0.07873712522936765
RPMVVM2YJJMQ,0.12518332722913267
RGZM7RG3SOZQ,0.020911109522127824
ZZFPGFBEZTEA,-0.051572086295768316
EBYOL4GN3IUA,0.09317092694530382
LQQCNCIUTVEA,0.1476395037019791
MR3MOSOSBCDQ,0.1281127483110166
NMYKTLFQ4HJQ,0.06393077066867753
LVX2SOOWDZQA,0.1255649824363061
N7GQCEJCFTOQ,0.11296617154720817
ONJCBNOZ3FIA,0.07262808815388405
YBO27SZ3BG5Q,0.1490598734508271
Y6BTYNZJJ6TA,0.09257808377532617
DLZFJGQ74GOQ,0.09639034954903414
UZTOGEUIH4VA,0.035983215036600735
5KEGJUKCYBVQ,0.13828409201333103
5B62THNXKYLQ,0.10389963610387709
NY7NMJMLC3VQ,0.06691794393860584
HDN2GDRRHTCA,0.14287124532935674
G7E3SNC36AQQ,0.08918197669732697
AUNE36QZZRRA,0.15012783905511862
2SSY2MXW7KFA,0.1354717897944161
UP3PH5FXBILQ,0.11222528575132867
4TG5R3TDAIKA,0.13668619907029128
CGLSTXYHNF4A,0.15386502854860473
3BRH6DRDEROA,0.13830275609716275
53MXDJ5DCSBA,0.13720019018151242
ORLNZ3OQ66GA,0.1385700654262984
UMXKIV2FELBQ,0.07411547682338299
IZE5XDYZGTEQ,0.10819538950444413
BZZESJKBSSBA,0.1553919583361279
KNQAE4DNKURA,0.13569569776449397
JFFRHFEO2NKQ,0.1043681614503632
64VCF5VR33UA,0.10039948622353706
2KJEU4P4J7UQ,0.04674399777538957
SHUD3NESMN5Q,0.1345466673179525
O2WNJOWR4SHA,0.10990345347533859
OX7FB6WM75FQ,0.12469593779916027
CYZKKHXAUUMQ,0.12349141173192235
HJ2BJDLX7CTQ,0.15265578466928226
XIBQUEW7QIWQ,0.06247406955991447
F6XBML6WMF4Q,0.13037724712700055
PN5BTM2JYHUA,0.13890406046722403
RVVEMSXBOTMA,0.1346288419767449
XU7TORYLBOBQ,0.04519252577901067
XLBHJ5IETW6A,0.14524437561254533
IAWPMFVQVUMA,0.14577664838130466
IXDN5XKAL3SA,0.15282506743589291
C52IOUJFSEXQ,0.15629539980177504
YDCDAR4REUPQ,0.14316969655946787
MMN4MFEGYBQA,0.13864541109841794
VLKK7HHHPW3Q,0.06203355449286907
R6GVKR4J4YFQ,0.13411126859041883
3DJ543SKMUVA,0.0775529996114826
YY2PZWU6LSQQ,0.13556086321066463
TM3H76VX2MFQ,-0.10133019534771265
CPRTGMFSTF4Q,-0.08392354488520576
IYHHVR6QXZ4A,0.12197874538358433
2GH3DQFD67ZA,0.004390802223942447
3XEKAVV7LDVQ,0.016504437818457784
HVDY3QIL7HXQ,0.08488324809717973
HMDHIIJ5IGFA,0.14619591811507493
HLATUJNHOADA,0.07364316346959815
CS77MVSB2J2Q,0.12829673004803727
LDUDQVAMAQDQ,0.0652797852124597
YZSUI4RSCFLA,0.14093930341911293
HA3TL4LVCIJA,0.13373079415566302
BMXPPR7RSMEA,0.08866259002839777
OVHA26SQA4XQ,0.1117482428648568
DMHMAPOG423Q,0.07175916299355428
QYJ5KYK6NPHA,0.08292354723807727
URRIIYQABUMA,0.07197985229185566
ABJ2NWVW3CDQ,0.1401567280240178
VEPL6QXERNWA,0.1297240319257672
SSGHSODFR2OA,0.07229174671419097
ZGFAYX4WZ4CA,0.03547920993249487
JHGSGA6MT47Q,0.11288705298404261
VZN2RM6RNGAQ,0.1407067236966441
72YC67IPXJ4A,-0.016050287595358592
VNLQVDCVPJUQ,0.10087719535681888
JQUUA5GJIMKA,0.08434259381216003
FCZIBQPFRKTA,0.05968191529917899
JIYL5BKDZYJA,0.14100591196569356
CTANJZWQBZSA,0.08678147254690405
TF47BKFCJFZQ,0.07965622665998945
A6RU7PCJR7IQ,0.1325686232137634
TFW25PSH4UHQ,0.09941705742441076
72VY3U2O3KIA,0.13687852079590368
G74CZD45UIRA,0.1413242454993121
UTJSEG2Q3UMQ,0.08449889896922952
YSV2KLXKIE5Q,0.13652335431512963
4BLWKSCF7G7Q,0.12075009685032478
ICFLJNNFFLAA,0.06554419879015272
P5ECUKNSAPPQ,0.08216023831688735
6STXRCAMLD4A,0.14262511935474698
IDFVWW4CHWGA,0.1379428965599414
PGKX62H4CJFA,0.0305443760808925
4KNM7HALKUOA,0.1409814142631579
ESKJN3GNW7GQ,0.11328289411160819
D2XUQPNE2ATQ,0.118211844081134
OZKXZ7FZNP3A,0.14312935231200713
EMVTDF3K2ESQ,0.10600095005373716
ZGTP4DXQOM2A,0.10621316374754736
EORHRUCA3ZGA,0.1247778847567651
L3LADCOJVU2A,0.13778522053974146
5ETPAEOKC5YQ,0.13929231238914386
FEXES3Y5KLIQ,0.13901749771513605
LPZJCISITA5Q,0.11295328026944584
AS4LJHNE6E3Q,0.13327178639106435
EKCIF77IUROQ,0.13180624632631666
4JPQONPWMD6Q,0.14477683948106584
DUKL2I4QGCQQ,0.1547515682844195
UD2Q6HZYWCRA,0.1467569357042109
N5G7SHQREORA,0.14076220644853427
NF7KVXQWHTUQ,0.1433812185190383
YV2YBJ3PNBIQ,0.1433812185190383
TGCW6EIT5PRA,0.1467569357042109
SPU567W6D3WQ,0.12109144926194082
PEGM4MU5FIAA,0.1399505648810458
7DXS3TMZNM6A,0.1107214375838409
NYL6QOG6J6NQ,0.13637206017285952
TEB2HARMYAKQ,0.11167028249887012
RWOBZICOMIDQ,0.14638834729782346
CJIY2FBUR73A,0.11344484347904077
QSX2PEF7O7JA,0.11825478538105794
VUTIR5ANAH3Q,0.15220981011959267
MSGXDAEQI4VQ,0.1477677218777107
V2Y2EIYYHARA,0.1477677218777107
LOMEASJCUU6A,0.1408789237091269
CJFTT6YP63JQ,0.14622314939094877
W64HGKNIBS7A,0.1480974163647672
G3SH6YSTWLGQ,0.1477677218777107
G64R7VWBFVGQ,0.0770297620732956
45EYGGTJH34Q,0.039702494350076556
AMNWA6CIHE7Q,0.054760066596718115
ROJKUNGOFVGQ,-0.020633514471826542
22T5JN7BUOAA,0.02822131622239349
G6CALQNFXUVQ,0.15135513784237403
IHPEUR77YVPQ,0.08976252441421262
RAR32WSPETOQ,0.08604857020417178
CMYK5C57IENA,0.09211712969048075
2U6U4BGY5V7Q,0.13677738733287992
NXMAD7BN4IHA,0.12424996839203684
YMSEGAWDSX2A,0.09653712181359114
H2EAPD6XIUAQ,0.08476338784892251
U66O7UMUKW7A,0.0948184463452007
I7EKKKIWCX5A,0.14247831555758683
X77NMPGWYPKA,0.09828279457722944
4OSRANJVZLMQ,0.14391217518173
E23GAIFMF3IQ,-0.04699986589462973
TIZXQAO6NBSQ,0.07492877112257668
HLVVRQO7HOUQ,0.08755489899624236
3GCQ7GQSGYSQ,0.1383329273973981
ZCRMR6YTERJA,0.10824285682898532
NCJJNAKVWBNQ,0.15162742410499025
5EILFOFUJJEQ,0.08461606595792415
JF7IT3DYXEVQ,0.11520734585580494
R5KMCVHYGDDQ,0.15252010970190855
PFPKXFNPTNCQ,0.08299970834100873
7MRRYDTKH4KA,0.03929728855442277
QFZRHZN3HNXA,0.12848663592968462
BAFGWCIHZKCA,0.041186818039612216
55TZKQJGT6YA,0.13516752742779303
OJ3FRXP3FBCQ,0.08813195744317898
OCJWEIFUM5SA,0.06889771231774516
UOZCJTDDCLIA,0.14965302039375572
3XWTVA7GOR3Q,0.1367875211034521
52FCE5WWBXSA,0.06821624363050949
NKVDHYR6DGYQ,0.12838201732027427
MGUYIUXDGURQ,0.048784692787088524
WW6JKPXSCFPA,0.1127343712552259
GJQHENK2R2OQ,0.1566466821364464
25JQYISALL7Q,0.13153898201187675
7F2KTTUIXRTA,0.08213084855650044
4XM7P75JBUIQ,0.14022187250300922
NRVWFFH33LAA,0.08992945007192826
ZD5LWTVJJEEQ,0.11715905861831633
42T5NEMPHAIA,0.08039429370660667
AA4H5CZSYQNQ,0.09819713755220921
73OKJDXNBESQ,0.1054205989901999
4VRVEXPEAQYQ,0.12071105887368222
TKXIOKOBIP2Q,0.07279397642433239
HEOLCZAWBMYQ,0.13488112011715525
NDQEWXSSYAXA,0.10789246428566374
3YOYUGANZJ4A,0.05715470854902832
GPLU72MC2R4A,0.11674190800028583
4XFVNQ6TACVQ,0.1571621751775671
MEPAONZZ6EIA,0.08499159005515611
SVVJYR6ZEDDQ,0.08172516269872537
NCPBNB32T7WA,0.08935006055920508
X6IOUPE7BBSQ,0.09914696382514343
BTIN634FYAYQ,0.08992945007192826
KNFQQBXJIBEA,0.08267946992215752
EFQZZIKYVFPA,0.13808627834718917
ROHCR3LSBCFA,0.15688081140781546
7YBRZ7AQDILQ,0.03929728855442277
K6WMYSPVUEQQ,0.10801451452056166
YBWIFNJ2RSHQ,0.1586160227635633
YVG6PKNUNB4Q,0.14185155738176708
DHG2677H3WDQ,0.06311178139072093
DK46NLGY33UA,0.08992945007192826
KGXYDNEM4CDQ,0.09750971101987127
XHOTXD3F44BA,0.15418011516241537
BDN6STY4C3XA,0.15269116049513642
6RRFDEPB62KQ,0.14629593631882337
NZTNVYZVF62A,0.14821379792838818
EKYVXJ6JEHZQ,0.15484876858425578
2DJPMSCIDVOA,0.13937767813124596
R5NNBH4APZCQ,0.10153854988300792
WIGGRQPEBA3Q,0.06835140989774596
BU4YHQCAVKWQ,0.1446405466727641
JA4HYJWFSYCQ,0.0812597394434067
YOVB3NGJUH5Q,0.1343640130333409
73ELBVU2YQXA,0.1305347288224631
QARJMTGWNX2Q,0.13550623711421805
J375HOSQ2FMQ,0.09566402887602532
3YBTA5ZFV3KQ,0.1347660048496253
VBN6YMKFO3KQ,0.0901634699374168
ITHU27QAFOFA,0.09457567322501076
P2YVU2JUSXZA,0.12525602916228573
ZOSGWGKXBKHA,0.1521100275182251
IMFGGTJ2Q7PQ,-0.0016722332558297692
WHITRC2WX2LA,0.10576079397603011
K6MLJ5YE4E6A,0.10727447700720938
DPJKJSCBMATA,0.06889771231774516
N62LH4H2LVPQ,0.06889771231774516
RCHXHQIH42SQ,0.03841493837154847
N2BBSUELTX3Q,0.07029175514639718
CFHBHS7VFH2Q,0.08122481083194194
XU5OPESTQZZQ,0.11028479110879025
EFGTYK4GBTWQ,0.1304129130199579
ZY73MFZT7J7A,0.1306739241085062
EZQYNX3VPM2Q,0.11028479110879025
CTBUOSCJUSFA,0.06953537360004897
K2EGVVNBY44A,0.13591014104797894
2EVF4F47Z2MQ,0.056566776063073365
3IEDCZNZNQFA,0.1489617853594249
M2XULGD7LMTQ,0.06380571796959167
2IHGQ64KQRAQ,0.12168469214092892
427CU2GFSI5Q,0.13257938154216686
RJGHKGNHILEQ,0.06969095927181329
6QWANHK7SR6A,0.10545097423598182
LE3N24PF5OIQ,0.11040914975310462
EZD4V56O6P2A,0.09137130775394514
X2RJL2TS7BIQ,0.14134626560125896
B4I2TGPHFPNA,0.039851322969345904
BCHJD5JMLNVQ,0.11163499527719722
DNZHKXRHSLBA,0.0855608972872497
T26QEXM5AQJQ,0.0470930502826451
KZDMZQTLWYSQ,0.08744973527096062
UFQN2TSRF6OQ,0.1489617853594249
6QCGNQ2DD7JA,0.14120293499918446
2VYIHAVMVYSQ,0.11707109788484865
KVI3KLEHUVUA,0.07580700649120198
YKE5K33EDJ3Q,0.11715905861831633
WFEEN6MM7RKQ,0.14137455377464486
BTTYPLHNEEGA,0.06922126419883812
WDNENEXTS4ZA,0.06922126419883812
TW2SJXQTCIXQ,0.14255422775335103
H4WEPZD3WKAQ,0.13064097166751765
I6AFCRLPMKPA,0.13891690394699108
C5G7J6L7MDOA,0.029189827400927737
LZWKN6VQXHRA,0.08857041986644637
CF7RWSHOZUNQ,0.1524884887953642
QNYACS2SE25A,0.0897773313822649
FEADB34EDO3Q,0.14919488561255723
3BVFWKSDPAAA,0.09401877034736889
Y7OD2LBBKHDQ,0.1367043280372146
Z23ICTAAYC4A,0.1425856483386742
VH5OXB2LAUVQ,0.04102066864121001
SNYN6UZWFUQQ,0.13127841970048676
A55DMPOYLBIA,0.09200602905159877
ALKS6JNBENVA,0.09163338546335925
MDX6SECCBAJA,0.14824240784096449
WYVDLVHYYEYA,0.08923382205538938
BDBB6YAAQSBQ,0.14695020309503565
NGK6UHKS666A,0.13272596848037505
VICOUASGQEHA,0.047519309331642945
6GWC2GCPATRA,0.07145228733951386
OS7MSW744LLQ,0.11174230751792408
G4THJXRMDJFQ,0.014806483395223058
UZ5Q4UDQZ6RQ,0.12011210217795665
HM3QVFG7NARA,0.05909692650693987
A6BO2DDMW2WQ,0.09508568450957922
OZ6XNMQQT76A,0.08322776813545013
TW3J4MQ6N7RQ,0.11982904708285425
BEGW42GPONMQ,0.152486697189536
RPQIORXU77VA,0.06294383960048794
TISJHNDNU73Q,0.030550380723075865
VSKAQHUUGP7A,0.14380277346076742
T6TI7KBF33GQ,0.1177646910390231
UCQURVTFVR4Q,0.14040034879881458
L4MAVGKTWKCQ,0.1336665414327009
W5UDR5VJGN5Q,0.10469420057905005
QH3UF5VACCUA,0.08870585263585279
I36DKHW5VSNA,0.0952068951295666
7OUHBW3ZSMPQ,0.13625913969091535
MU7VME2U3AEA,0.142055962135196
HHHQH635FWUQ,0.07722425823596213
K6LYLSCAFDGA,0.05362262162662651
J7W3X2W7R2EQ,0.09280104137226164
3JMMLOJWEQ7Q,0.09827591157930504
XECCZBO4DZKA,0.03434483879505834
SLXGSUPHGKXA,-0.046849820689306154
QBAYU5IEXSOA,0.1440673638304279
BP367WYCX7BQ,0.13114188440438407
6T6FJCSQCABQ,0.012152021015127523
XJUTUTCD2PAA,0.09578954919863908
PNLJUV5TGU2A,0.11273349612915273
FWOSTWFDA3NQ,0.13805661881567227
HBSADZ4ZTAAA,0.10482300911084191
2555M7QDJTLQ,-0.029439108334926634
K5SS3ZTGA3LA,0.11884406903616446
EMB6DSFI4CRA,0.14438571670475142
5HHM43EDFKHA,0.03012186142388046
ABQ227EACN5Q,0.1448253729772988
LHE4GAM5XSVQ,0.14825665313118608
CD6EEGWSVCMQ,0.07358244587597623
DXB24UFUNDWA,0.09679382194750963
NW7V6UE4LDSA,0.07279397642433239
KYQIZTEZOA3A,0.11698734113208181
N7V66EBYI52Q,0.038798656436528356
KVRFPOPCPX3A,0.13259862808056133
FGJKMPQVAKTQ,0.12332256238804357
MO3YN2Y6A6VA,0.14733093619798115
OAT3APXXSSGQ,0.1347838860406398
ZZMSJBAC6ZEQ,0.08003112801106826
ELR2NSVDALJA,0.11709412125553426
NQC5W27FYVAQ,0.13712735775912155
O5F6BO4MKBHA,0.07044396231059502
WIAP4DJLUECA,0.03514491482359544
O3P2Q57KKB4A,0.12694321378931794
OXWDU2UGM3RQ,0.12785744851234704
DLUU3D3C6MKQ,0.07505273014365121
DWWXGZE5PUFQ,0.1511355573380379
ECUWTVP2XCNA,0.12542516428790795
ZQTNXK4WEUIA,0.12990920546156542
6YUHUTD7JFVA,0.15493711062987536
SQOXB4DF56DQ,0.1404184571537444
55XO7KBEX2AA,0.13053416061645956
HTPH2D2OLJMA,0.1458207778461399
XAM2K5YOMTBQ,0.014069202812166948
EC6ZO477EANA,0.0795269303033358
VF3PUIWYARDQ,0.14036016294821058
4NXY2NHVLL4A,0.09353831035309557
NSSAOOIDSKIA,0.05794270382027927
6UMIHKUPPAVQ,0.09056456157245169
SHYSENWGTLVQ,0.055033037243471805
VJT6EOFTWB2A,0.1368333212160317
FWS7IIPXP3ZA,0.13917476687037506
TQOQZTJ4J6LA,0.06326902387767169
WA7RWGCXKCUA,0.11832997642545823
Z2M724L6JMNQ,0.06876444741998033
ANKS7HLUGR7Q,0.14082875670209116
6YVP5OZV6IKA,0.14385014288231207
RZDNQIFGCQHQ,0.14532527195046924
FREFD77DSOBA,0.11596371086514595
NGW6N5TXWWVQ,0.15246211298012352
DFKO6EITWLRA,0.1192807294069253
MZEWI6CUFCCQ,0.12255824031408014
6QVH6RGWBNMQ,0.14583255240995235
EJFO6DWDX5QQ,0.11194840233098347
7CXTF5W3AW3A,0.097643857802645
54XGC6CDUALA,0.13996287274525626
H2KJ7PMED5HA,0.1568073552856123
OMXVHQH6P4WA,0.08549634532762218
KTXH456ACPVQ,0.13162750921385563
7YMCSEDYI4SA,0.11742991810451003
EEGOYELGPTQA,0.05578597449860584
IFHWYVSIKNVA,0.1116528889157592
KVUMHZ74VCZA,0.11583114916524173
6ALEGG4BPZRA,0.14336003527983637
VUETOCA7Q5QA,0.11112778934323514
63SJCW6A56ZA,0.11028479110879025
L2AUVNDYT2SA,0.10618148425957646
AJCDVTPCV2LQ,0.1113088898983069
R4AYWGIWKQ3A,0.09551105537585164
AYZIDUY3LOVA,0.12394247091497596
C5PSNOHGY2FA,0.13979826814927537
AE6AXFJP6OAA,0.0606132932748798
QZPJMR5U3PUA,0.139169703985569
FI3N7NIGGKIQ,0.03422898674618802
ZRWU4WNY4GVQ,0.0884104380826049
ZS64B6VG62TQ,0.12574209619256227
NW22YRQSVWPQ,0.12243684272730776
XRT4FVDQO5AA,0.017591908681880597
OCOC2FKGS7BQ,0.14482878950253847
E7SCVVPPW4XA,0.06464765384704951
KZ52Q5WF4CEQ,0.0600669985557884
6KKJAX3U7S3A,0.12419697468720259
FLZOASWNTFXA,0.15293065654562005
KLJPVDWABN5A,0.12943490790017825
NMC2YT6I5GHA,0.10348623838217375
HY34EUXQGLTA,0.10542528449115773
AXUSKLKCLDTA,0.11808846703433812
YSZKGYRNKLDQ,0.1286145252472679
6LAKJPVCCIUQ,0.13811682223582683
WPXRY34X7WUQ,0.06279367600159913
2JF6FPPT2KCQ,0.15213971107374896
F7FGYLOM35ZA,0.13039440133557967
DYAKEWTGARUA,0.00026873450918485364
3SZ7UUUIGZ6Q,0.08343540557841661
4ABLIK7DKGGQ,0.13518782942538038
62WWAQOWMLLA,0.13792542411765452
BMHT7HKGC4GA,-0.004379315485924351
J3P3GXOH7PVQ,0.07303882019135338
QJ3VRDHADDUA,0.10953317166642423
4G4T7BM6QECA,0.13232040966840852
UF53H5B5JOYQ,0.15764997750732668
CADRS7AV3LOQ,0.13952374031482312
7YVBM447KCIQ,0.06813131420306234
2CXOB4X5F5HA,0.1378654495282482
JMRDEBASKOTQ,0.11900827655064472
OKGUFFMH6AIQ,0.04201782377975044
VLOYXBNTFLYA,0.15348686170439002
4N7IA6WIH3NA,0.12839218068958197
7SFSD7A4D4EA,0.12721444113792507
7YN6AUP7D7LA,0.13341535579989178
S3QBVHODECOQ,-0.09937281361069045
OOKCU2JVAXIQ,0.14464389776579945
RLXDD66ZKZCA,0.1488698626977557
J7LQJSXWEPRQ,0.12835671670101545
